Магазин,Категория,Название,Цена,Цена без скидки,Ссылка,Изображение
Магнит,Для пищеварения,Эссенциале Форте Н капсулы 300мг 180шт,3069.0,3069.0,https://apteka.magnit.ru/product/1000308828-essentsiale_forte_n_kapsuly_300mg_180sht,https://images-foodtech.magnit.ru/_FX9HCmr4UBSEUxlRWC_tTc2DvcgG0__PViCItDYO5w/rs:fit:416:416/plain/s3://img-dostavka/uf/a65/a653360117606910d5f13637a266fed4/a219e1ffacefe8d4972ae0a7eab0c3a5.jpeg@webp
Магнит,Для пищеварения,Касторовое масло 30мл,46.0,46.0,https://apteka.magnit.ru/product/1000362277-maslo_29_1g_kartonnaya_upakovka_ooo_aromasintez_rossiya,https://images-foodtech.magnit.ru/W_yqlKyOCycj9DVbNDfUkX88sHcTRdvbQnueKbCFxqI/rs:fit:416:416/plain/s3://img-dostavka/uf/35b/35bfeec2cfa40091ae5f6cd8caa3d405/a0bcad01aa19c6cd57cf2ccbf8f3fa05.jpeg@webp
Магнит,Для пищеварения,Адеметионин таблетки кишечнорастворимые покрытые пленочной оболочкой 400мг 40шт,2199.0,2749.0,https://apteka.magnit.ru/product/1000462938-ademetion_tabletki_kishechnorastvorimye_pokrytye_plenochnoy_obolochkoy_400mg_40,https://images-foodtech.magnit.ru/kK3UDs0Ku3cxps0MCTTR99RKembHJjFCdZERF34r0kg/rs:fit:416:416/plain/s3://img-dostavka/uf/719/719fa090b4e1abb14a6e88bba84c5e0a/02e09c78d4cbf694bccb8ec75188630c.jpeg@webp
Магнит,Для пищеварения,Регулакс пикосульфат капли для приема внутрь 7.5мг/мл 20мл,367.0,367.0,https://apteka.magnit.ru/product/1000326332-n_a,https://images-foodtech.magnit.ru/lBaaRUJI35Y9Ov_SBkRYbHRuZ1XYPwqTDpZJOf4W8UM/rs:fit:416:416/plain/s3://img-dostavka/uf/da3/da3ed6461bd2da901fd2e5fdb76ce3bf/57eaf2cc1353cb850dc9a4f978749b8c.png@webp
Магнит,Для пищеварения,Силимар таблетки 100мг 30шт,188.0,188.0,https://apteka.magnit.ru/product/7000003672-silimar_tabletki_100mg_30sht,https://images-foodtech.magnit.ru/hbLjO5Q5vpltY0HVuEgp-UziUDmjYfMq2xtEpFszis0/rs:fit:416:416/plain/s3://img-dostavka/uf/509/509dd0f5acf041ca67ab9b619c949f64/3b8b2bfb19a7f1f062a8ffde50b78954.jpeg@webp
Магнит,Для пищеварения,Энтеросгель паста для приема внутрь 22.5г 10шт,694.0,694.0,https://apteka.magnit.ru/product/1000339262-enterosgel-pasta-dlya-priema-vnutr-225g-10sht,https://images-foodtech.magnit.ru/N2kdyUK6uIdMXcwRYvQr8Djd6k1tgcjn8WUl6y21-5w/rs:fit:416:416/plain/s3://img-dostavka/uf/f28/f288d9673b8ecfc62ec9b16304b0605d/cdfcf77a5433252d473da4f75c851fc4.png@webp
Магнит,Для пищеварения,Микролакс раствор для ректального введения микроклизмы 5мл 12шт,1301.0,1301.0,https://apteka.magnit.ru/product/7000000510-mikrolaks_rastvor_dlya_rektalnogo_vvedeniya_mikroklizmy_5ml_12sht,https://images-foodtech.magnit.ru/75PCLkpIGwXuODbnWVqGcZxgvi3cNJ_lPUjMX0CGZyU/rs:fit:416:416/plain/s3://img-dostavka/uf/1eb/1eb3a7debf3013c81263a49f2a37e555/6c6ca79c4dea36e2dd6f8e6842c27203.jpeg@webp
Магнит,Для пищеварения,Де-Нол таблетки 120мг 56шт,559.0,559.0,https://apteka.magnit.ru/product/7000003086-de_nol_tabletki_120mg_56sht,https://images-foodtech.magnit.ru/wfT_ZU7I8KVQMUYo_RRzsFLY6SZVWujjUEvB25chrQ4/rs:fit:416:416/plain/s3://img-dostavka/uf/436/436ed77cb36fcb6e15b28dcd5c2501fc/48d0b831fbe7fc037bfdd9fd27ca36b6.jpeg@webp
Магнит,Для пищеварения,Пассажикс таблетки жевательные 10мг 30шт,435.0,435.0,https://apteka.magnit.ru/product/7000000384-passazhiks_tabletki_zhevatelnye_10mg_30sht,https://images-foodtech.magnit.ru/pCx7TOO_yPPTd4kbxNWHqBfcN9jE6ZXEIGT2-rz8xZM/rs:fit:416:416/plain/s3://img-dostavka/uf/cb3/cb3f7cd12dc1cbe627ac5ca3dedabfa7/1d1ce0ef382f1f76a99c32b849add790.png@webp
Магнит,Для пищеварения,Магния сульфат порошок для приготовления раствора для приема внутрь 25г,21.0,21.0,https://apteka.magnit.ru/product/1000288930-magniya_sulfat_poroshok_dlya_prigotovleniya_rastvora_dlya_priema_vnutr_25g,https://images-foodtech.magnit.ru/euVKyS3xK_ereDd-0xdAYz9ROuvAltfljVGBTA800mo/rs:fit:416:416/plain/s3://img-dostavka/uf/bb2/bb2b13051159ed60b500ab4c005955b5/f11acc2d127a2b61a7c281fa25eca2df.jpeg@webp
Магнит,Для пищеварения,Гептор таблетки 400мг 40шт,2402.0,2402.0,https://apteka.magnit.ru/product/1000282257-geptor_tabletki_400mg_40sht,https://images-foodtech.magnit.ru/P63GhqA0cyuyBi9YuFd9aXkOaKUdnBp_ivTS4StxV5Y/rs:fit:416:416/plain/s3://img-dostavka/uf/d8d/d8dd7629a5a32aa9210c6126c039e660/701d421dee0305421e398a3c91e3a80c.jpeg@webp
Магнит,Для пищеварения,Фибралакс порошок для приготовления суспензии для приема внутрь 5г 20шт,811.0,811.0,https://apteka.magnit.ru/product/7000003703-fibralaks_poroshok_dlya_prigotovleniya_suspenzii_dlya_priema_vnutr_5g_20sht,https://images-foodtech.magnit.ru/tI3Ctquc7HsUCMrzrhTXsFKwiLnhRc9YDoirzewTmGw/rs:fit:416:416/plain/s3://img-dostavka/uf/33e/33e42907c72b74540011b5fb6c240c50/1f2e2b4f82c46f45eb2900fa829b8793.jpeg@webp
Магнит,Для пищеварения,Тримедат таблетки 200мг 30шт,820.0,820.0,https://apteka.magnit.ru/product/7000000949-trimedat_tabletki_200mg_30sht,https://images-foodtech.magnit.ru/z08_ycGD4u4cpTany8FwCB2XoIlmzERomHWMPQ94hHs/rs:fit:416:416/plain/s3://img-dostavka/uf/b33/b33c855532e292dff3b19c1cab68c2b8/7f0e84afd875d95463c9a3939a2b2042.png@webp
Магнит,Для пищеварения,Хилак Форте капли для приема внутрь 100мл,903.0,903.0,https://apteka.magnit.ru/product/7000000735-khilak_forte_kapli_dlya_priema_vnutr_100ml,https://images-foodtech.magnit.ru/W2mIu7mF8jDb14pfW_dXRPBhKo-nfYyA5UEF7V2QEF8/rs:fit:416:416/plain/s3://img-dostavka/uf/845/845722e332d5cdc62224a63c85a96e11/0d5decfe9a4fb8badc4f6856a7265954.jpeg@webp
Магнит,Для пищеварения,Лоперамид-Алиум капсулы 2мг 10шт,33.0,33.0,https://apteka.magnit.ru/product/1000441321-loperamid_alium_kapsuly_2mg_10_alium_ao,https://images-foodtech.magnit.ru/rb34fzBD3w1iARlBaIwqHgLC4PEbQpuAE1oyogPrdiU/rs:fit:416:416/plain/s3://img-dostavka/uf/4da/4daf8537452a877330984688a357b5bb/586d9ee2d87efb260f0137fa2c581f59.png@webp
Магнит,Для пищеварения,Кансалазин таблетки 500мг 50шт,827.0,827.0,https://apteka.magnit.ru/product/1000341173-tabletki_7_1g_kartonnaya_upakovka_kanonfarma_prodakshn_zao,https://images-foodtech.magnit.ru/YtqhKL_oh_F2KXlu9hgCdk1-62-Ed9D5bT5ccrjEvLY/rs:fit:416:416/plain/s3://img-dostavka/uf/5f3/5f3007cd476def2e181d8efadd0fd13d/99b4623cbcfd1bdf2a2ffa12ea88fcfe.png@webp
Магнит,Для пищеварения,Энтерофурил суспензия 200мг/5мл 90мл,521.0,521.0,https://apteka.magnit.ru/product/7000000658-enterofuril_suspenziya_200mg_5ml_90ml,https://images-foodtech.magnit.ru/DfiVrW-4xcVyJ7CXR0oO_-C9LxmT_EEoE_0mfUlquUQ/rs:fit:416:416/plain/s3://img-dostavka/uf/f58/f588ff4932af3cb90b4de35b0e7757af/b9fbfc1c489df9521b4c1bb562cdda6b.jpeg@webp
Магнит,Для пищеварения,Мотилак таблетки 10мг 30шт,728.0,728.0,https://apteka.magnit.ru/product/7000001005-motilak_tabletki_10mg_30sht,https://images-foodtech.magnit.ru/HS-kSi_qpzmblAQUEO9vNsipn_N2WrceV7A94HZXQv4/rs:fit:416:416/plain/s3://img-dostavka/uf/6bc/6bceda09b3818993068118e9309eeab6/0af138c56a4b19800458d3b8fbf47f4b.jpeg@webp
Магнит,Для пищеварения,Омепразол капсулы 20мг 30шт,119.0,149.0,https://apteka.magnit.ru/product/1000440310-omeprazol_kapsuly_kishechnorastvorimye_20mg_30_velfarm_ooo,https://images-foodtech.magnit.ru/4qLqVU_iu_wy88WHpiFd1sW3uCYZ0qCFn0sFgHEc-Xc/rs:fit:416:416/plain/s3://img-dostavka/uf/262/262501dd2c7b4411b762de84a55b4e85/bfb28ad3325f50a745b9e3bae886e93b.jpeg@webp
Магнит,Для пищеварения,Фортранс порошок для приготовления раствора для приема внутрь 64г 4шт,715.0,715.0,https://apteka.magnit.ru/product/7000000512-fortrans_poroshok_dlya_prigotovleniya_rastvora_dlya_priema_vnutr_64g_4sht,https://images-foodtech.magnit.ru/jS21Mj_L_l4GCNyqXmcdNqbSJV2Podl2ec_uSYL6d_I/rs:fit:416:416/plain/s3://img-dostavka/uf/756/756458aaddde4e0c12d8954c8a393b86/6f4b4ba243f3316a70856ac94b90860d.jpeg@webp
Магнит,Для пищеварения,Хилак Форте капли для приема внутрь 30мл,500.0,500.0,https://apteka.magnit.ru/product/7000000734-khilak_forte_kapli_dlya_priema_vnutr_30ml,https://images-foodtech.magnit.ru/sDKDETSAxippUi_EyxYvDEDkX36ZEyrcj8iPWZFRU8M/rs:fit:416:416/plain/s3://img-dostavka/uf/d50/d507e53063e8f5515156a7962419d102/66b1fdc3dec8768cc0710146721a32a0.jpeg@webp
Магнит,Для пищеварения,Энтеросгель паста для приема внутрь 225г,606.0,606.0,https://apteka.magnit.ru/product/7000002416-enterosgel_pasta_dlya_priema_vnutr_225g,https://images-foodtech.magnit.ru/MXqwrP8agEjKcReRkbo1T75uBOBjVXm5DpOEn0er8zg/rs:fit:416:416/plain/s3://img-dostavka/uf/9da/9da0b4d58c443eec666e768a7646b1aa/0ff6b60b25053a7e009d702e642c83de.png@webp
Магнит,Для пищеварения,Ренни таблетки жевательные апельсин 12шт,322.0,322.0,https://apteka.magnit.ru/product/7000000779-renni_tabletki_zhevatelnye_apelsin_12sht,https://images-foodtech.magnit.ru/lpFCCz4-Q6BDlEuTRbCrPo7LavLJ0K2joQcax-BvDV0/rs:fit:416:416/plain/s3://img-dostavka/uf/e0a/e0af39a7c7c075bed631892aef06780d/df23ef8f89fddb21d9ddabd56f2387e3.jpeg@webp
Магнит,Для пищеварения,Но-шпа Форте таблетки 80мг 24шт,161.0,161.0,https://apteka.magnit.ru/product/1000237419-no_shpa_forte_tabletki_80mg_24sht,https://images-foodtech.magnit.ru/4fd1Az0CF88UKUOqh_YteXIn_o-BHXvz9HaM-Yf-bog/rs:fit:416:416/plain/s3://img-dostavka/uf/7cc/7cced4adf15cdabbac40d838742b21a8/f9a2eaac9b10d6ca341b8326dcc5c142.jpeg@webp
Магнит,Для пищеварения,Гутталакс таблетки 5мг 20шт,315.0,315.0,https://apteka.magnit.ru/product/7000000100-guttalaks_tabletki_5mg_20sht,https://images-foodtech.magnit.ru/xGZryn1lHyE6tZ4tkMQE-Ln-ypHHbc4oiFe-MdXVnSw/rs:fit:416:416/plain/s3://img-dostavka/uf/fba/fbaeb8208d3a359d1e190b1834d4980a/4ecffe5ef5d6a68531065d57e3560d2a.jpeg@webp
Магнит,Для пищеварения,Иберогаст капли для приема внутрь 50мл,876.0,876.0,https://apteka.magnit.ru/product/1000212316-iberogast_kapli_dlya_priema_vnutr_50ml,https://images-foodtech.magnit.ru/HxoomJINCJSOsAZbgKZNI9bcD86tXUA7MLbeaYAk-2w/rs:fit:416:416/plain/s3://img-dostavka/uf/73a/73a11b012263abd2b90d6ed184b28287/735cf58e7055551d291f41b585424980.jpeg@webp
Магнит,Для пищеварения,Аллохол таблетки 50шт,98.0,98.0,https://apteka.magnit.ru/product/1000296434-allokhol_tabletki_50sht,https://images-foodtech.magnit.ru/C6pTmsaQwOVAGw1bq0qldMn8n-d-Rjitz5OMkvif8Hc/rs:fit:416:416/plain/s3://img-dostavka/uf/68a/68aaabb6c6c05198235dfb81d1925357/d7b8d936760ff74ab18d784d86664e3d.png@webp
Магнит,Для пищеварения,Урсодезоксихолевая кислота капсулы 250мг 100шт,1113.0,1113.0,https://apteka.magnit.ru/product/1000531302-ursodezoksikholevaya_kislota_kapsuly_250mg_100_shreya,https://images-foodtech.magnit.ru/uBUD2rdtVKlOSVCn-gXW5cwf7rUNVbrwPSLf4_DXLG8/rs:fit:416:416/plain/s3://img-dostavka/uf/bc7/bc74a7a771c6a0655ba6021312af5ae3/7b3d906475abef385659c99001ff3f4f.png@webp
Магнит,Для пищеварения,Мотилегаз Форте капсулы 120мг 40шт,707.0,707.0,https://apteka.magnit.ru/product/1000340374-motilegaz_forte_kapsuly_2_kartonnaya_upakovka_katalent_frans_beynkheym_sa,https://images-foodtech.magnit.ru/1buoKUC5WF2-ccCqzdm_GjWk6TVRC6NBZK_2Z_2OJN0/rs:fit:416:416/plain/s3://img-dostavka/uf/19d/19d5ae68621464d03867bef959616fb8/c0b4f6564eb6e998d7038e890751d222.jpeg@webp
Магнит,Для пищеварения,Лоперамид Акрихин капсулы 2мг 20шт,84.0,84.0,https://apteka.magnit.ru/product/7000003288-loperamid_akrikhin_kapsuly_2mg_20sht,https://images-foodtech.magnit.ru/xpQCfVqw2s2MqzUlFHyvK1yoxbuIxy3cyoKZ1AMZXUo/rs:fit:416:416/plain/s3://img-dostavka/uf/cad/cad18749a79982201391e74bf9253f1f/17890a297c5716702cc970096b9fc709.jpeg@webp
Магнит,Для пищеварения,Адисорд капсулы 200мг 20шт,328.0,328.0,https://apteka.magnit.ru/product/1000340162-kapsuly_6_kartonnaya_upakovka_kanonfarma_prodakshn_zao,https://images-foodtech.magnit.ru/5MWVdv9TpLSdM3sFWPzuc0gfP0QDsN4Xa0YwWV0LPvA/rs:fit:416:416/plain/s3://img-dostavka/uf/e97/e971bf3e2bdd021d95268c255f0b1045/cbc970aed6f966b5ef1bf0e331436fa5.jpeg@webp
Магнит,Для пищеварения,Гастрацид таблетки жевательные 12шт,183.0,183.0,https://apteka.magnit.ru/product/1000338360-gastratsid_tabletki_zhevatelnye_12sht,https://images-foodtech.magnit.ru/UWcd0DbS_a2KY8tNJoitZ4DCgZcnUxnubMMqMPpdbA0/rs:fit:416:416/plain/s3://img-dostavka/uf/32c/32c633bad9e4c151244e14223b98d5d1/f561e3a3798d0350e03699114b5d33b6.jpeg@webp
Магнит,Для пищеварения,Итоприд-Вертекс таблетки покрытые пленочной оболочкой 50мг 80шт,498.0,498.0,https://apteka.magnit.ru/product/1000464767-itoprid_verteks_tabletki_pokrytye_plenochnoy_obolochkoy_50mg_80,https://images-foodtech.magnit.ru/1EXx8xn4jKFzx8k7_z16rPp0tdo3vO4NBuBGM0MpNWY/rs:fit:416:416/plain/s3://img-dostavka/uf/99f/99f6a4099dcf693c062970e5c63d9f09/cb40c77b575c8a92a543bda08cd69922.png@webp
Магнит,Для пищеварения,Гептрал таблетки покрытые кишечнорастворимой оболочкой 400мг 20шт,1804.0,1804.0,https://apteka.magnit.ru/product/7000003082-geptral_tabletki_400mg_20sht,https://images-foodtech.magnit.ru/tsj758J3ln_fbGBQILxcCDx2ohGfZ6MbiaJiT08GRRY/rs:fit:416:416/plain/s3://img-dostavka/uf/7f5/7f5a86e47da859b42b29c491c2796184/3fd5f55a81124ab9a10de7eabd35e135.jpeg@webp
Магнит,Для пищеварения,Дротаверин Велфарм таблетки 40мг 50шт,188.0,188.0,https://apteka.magnit.ru/product/1000372007-drotaverin_velfarm_tabletki_40_mg_50_kartonnaya_upakovka_velfarm_ooo,https://images-foodtech.magnit.ru/WZnWJvtlCt-F_HHubVAImNuI6tbkHlL4trwqnAUbbT0/rs:fit:416:416/plain/s3://img-dostavka/uf/b2d/b2d7547c27a3bf0da585506f0b43d79c/fcfd13dd320ec78479eda18b77d8f6d6.jpeg@webp
Магнит,Для пищеварения,Фосфалюгель гель для приема внутрь 16г 6шт,294.0,294.0,https://apteka.magnit.ru/product/7000001228-fosfalyugel_gel_dlya_priema_vnutr_16g_6sht,https://images-foodtech.magnit.ru/Rr6LkJ7zjAyZQuNLKV_oig3nrslPeaeBbmwV3NmxZM8/rs:fit:416:416/plain/s3://img-dostavka/uf/5e8/5e883e41eee4e7adeb72702cc4b5ba2c/33acab04f62fa8a7f539eec1c8e2bab5.jpeg@webp
Магнит,Для пищеварения,Вазелиновое масло 40мл,43.0,43.0,https://apteka.magnit.ru/product/1000372370-vazelinovoe-maslo-40ml,https://images-foodtech.magnit.ru/9aSk1gj0tK_ikSiLfaAdJE1RSfeAzBft2gmDeMFDeDU/rs:fit:416:416/plain/s3://img-dostavka/uf/aa3/aa3f8aa703fb9f2dea44a81b2f7bd114/07dbcdfa184e0ace9774d8d5105eac32.png@webp
Магнит,Для пищеварения,Ульблок капсулы кишечнорастворимые 20мг 28шт,466.0,466.0,https://apteka.magnit.ru/product/1000439951-ulblok_kapsuly_kishechnorastvorimye_20mg_28_ozon_ooo,https://images-foodtech.magnit.ru/Majaw7DxCvx7pqy6bwRqAQUz37UJP0i2BH6PrkSjpoY/rs:fit:416:416/plain/s3://img-dostavka/uf/85e/85e7fee93b9411cf78774a9c1bdbcae0/e0383afdc93b744bd3da4a6cc1b5c8f1.jpeg@webp
Магнит,Для пищеварения,Микролакс раствор для ректального введения для детей с 0 лет микроклизмы 5мл 4шт,639.0,639.0,https://apteka.magnit.ru/product/1000259590-mikrolaks-rr-rekt-ddet-s-0-let-mikroklizmy-5ml-4,https://images-foodtech.magnit.ru/am1AXj4LjYWRP-Vip1ui--nWNgZWndfbyIjdEHI_qis/rs:fit:416:416/plain/s3://img-dostavka/uf/ecd/ecd07f7545785c7aee6aaa0b61f7d79d/fe448868cbaa67db2fea955762bf79a1.jpeg@webp
Магнит,Для пищеварения,Мальвацид суспензия для приема внутрь флакон 170мл,310.0,310.0,https://apteka.magnit.ru/product/1000495772-malvatsid_170ml_flak_susp_d_priema_vnutr,https://images-foodtech.magnit.ru/cGyhgYAudfywU5nL_bv5nAA_C-YYgnwho1IgAZ0mjXQ/rs:fit:416:416/plain/s3://img-dostavka/uf/7ce/7cef8472142d1ea6761d373d8a1041eb/834afa0bb0f802187c3955e1ad7c051e.jpeg@webp
Магнит,Для пищеварения,Ребамипид Канон таблетки покрытые оболочкой 100мг 90шт,1127.0,1127.0,https://apteka.magnit.ru/product/1000469513-rebamipid_kanon_tab_p_o_plen_100mg_90,https://images-foodtech.magnit.ru/NpmZJ_dOFw2XL3xeeVvlXKekcbQ9LH7QVsP6lW5z0os/rs:fit:416:416/plain/s3://img-dostavka/uf/2d8/2d8d7155736289848a9135e0a0414e11/7d2045aa7791ade165b4c3a646199fe2.png@webp
Магнит,Для пищеварения,Мальвацид таблетки жевательные со вкусом мяты без сахара 400мг+400мг 24шт,321.0,321.0,https://apteka.magnit.ru/product/1000464982-malvatsid_tab_zhev_b_sakhara_400mg_400mg_24_myata,https://images-foodtech.magnit.ru/LZg2hY5w1aFGRgRQIPwWhcROv1x8e8vWRT3yao1NlnU/rs:fit:416:416/plain/s3://img-dostavka/uf/f70/f70f3ec518e1d171ff0ce143663931f9/f81263fdd159f4ad2a159d3a0ee79772.jpeg@webp
Магнит,Для пищеварения,Хайрабезол таблетки 20мг 30шт,797.0,797.0,https://apteka.magnit.ru/product/1000263977-khayrabezol_tabletki_20mg_30sht,https://images-foodtech.magnit.ru/TVFX2TC-CDkRVu0iaxB_iZk-VnvCNdxD1WOPxHZyUF4/rs:fit:416:416/plain/s3://img-dostavka/uf/649/6494a44f49cc30c86973c4e62a299d39/194ab6cdf75e4be0feb3af2aacaf1b0c.jpeg@webp
Магнит,Для пищеварения,Глицерин суппозитории ректальные 2.11г 10шт,185.0,185.0,https://apteka.magnit.ru/product/1000331740-glitserin__suppozitorii_rektalnye_2_11g_10sht,https://images-foodtech.magnit.ru/Zcg3FXpGur3Uxbzy5k2qkEdKAmlI4pWpK4Fsk_4n_o4/rs:fit:416:416/plain/s3://img-dostavka/uf/8a9/8a9e8c30eda3af65f40098eb2c88dd20/be61d797b12c4ff3e62e61feafdc92aa.jpeg@webp
Магнит,Для пищеварения,Гутталакс таблетки 5мг 50шт,594.0,594.0,https://apteka.magnit.ru/product/1000237432-guttalaks_tabletki_5mg_50sht,https://images-foodtech.magnit.ru/ywHU8yRbZP3wKgl6-AoW4lxEjrSIrbsX9RjLBSDV8Ko/rs:fit:416:416/plain/s3://img-dostavka/uf/77d/77dd113af4b772ed6d95a536dfadeb30/7caa03a25288c285c476f9a1827c5df1.jpeg@webp
Магнит,Для пищеварения,Нольпаза таблетки 20мг 14шт,129.0,159.0,https://apteka.magnit.ru/product/7000000607-nolpaza_tabletki_20mg_14sht,https://images-foodtech.magnit.ru/4-1VauJ7bvUATP7xm4W-XRQ-bxmL-5Fa_iCnfbcUYhw/rs:fit:416:416/plain/s3://img-dostavka/uf/3b6/3b6b58da779622b662038f93b8c18809/018dae6479a11696506d1f06d733ae67.jpeg@webp
Магнит,Для пищеварения,Улькавис таблетки покрытые пленочной оболочкой 120мг 112шт,796.0,796.0,https://apteka.magnit.ru/product/1000215038-ulkavis_tabletki_120mg_112sht,https://images-foodtech.magnit.ru/1gDbxACyTcCcOPaSjUaZrSZZ_hurKTZvInBWTVIjQno/rs:fit:416:416/plain/s3://img-dostavka/uf/20e/20e298baf6853892afe07c6e28d151ac/5fccc47ce6137db01c6962ab13231020.jpeg@webp
Магнит,Для пищеварения,Энтерол капсулы 250мг 10шт,514.0,514.0,https://apteka.magnit.ru/product/7000000082-enterol_kapsuly_250mg_10sht,https://images-foodtech.magnit.ru/17dE4o2CJv591_YecVAwwmRPOtPdHLRl07z6E2A4hBw/rs:fit:416:416/plain/s3://img-dostavka/uf/1ba/1ba882cb40f205853ae23a302d81f3c8/81fb9243a223114a8460229e78afdab7.jpeg@webp
Магнит,Для пищеварения,Энтерол капсулы флакон 250мг 30шт,1051.0,1051.0,https://apteka.magnit.ru/product/7000003395-enterol_kapsuly_250mg_30sht,https://images-foodtech.magnit.ru/dlYAhKg4nEyhh39ktFdVRuXcgpO2bVmH3mdRovBL9_I/rs:fit:416:416/plain/s3://img-dostavka/uf/36b/36bf2fe06319bcb0c8cc136464fc2994/9dd129671c69ad49cfabc1c585a77fd1.jpeg@webp
Магнит,Для пищеварения,Урсосан капсулы 250мг 100шт,1638.0,1638.0,https://apteka.magnit.ru/product/7000001540-ursosan_kapsuly_250mg_100sht,https://images-foodtech.magnit.ru/x5Y52dMU6IY_IQ9xYVHrGaYTzLBvCGs3SH_l8H5V4V8/rs:fit:416:416/plain/s3://img-dostavka/uf/673/673f2ad2759157ee784f122e6a6c7711/48b8952c816afdba44ee5998a4a5ccb0.jpeg@webp
Магнит,Для пищеварения,Дюспаталин капсулы пролонгированного действия 200мг 60шт,1199.0,1411.0,https://apteka.magnit.ru/product/1000478997-1000478997,https://images-foodtech.magnit.ru/tA44XGVEqEMnd7riCEjMp8hISXj7EQHpOT5O1p2e3jQ/rs:fit:416:416/plain/s3://img-dostavka/uf/d34/d34028e113d0ef891b66d6d949be15e7/1cc85acfa2c0d25a3ae4bd53f9b39336.jpeg@webp
Магнит,Для пищеварения,Мотониум суспензия для приема внутрь 1мг/мл флакон 100мл,739.0,739.0,https://apteka.magnit.ru/product/1000497986-motonium_0_001_ml_100ml_flak_susp_d_priema_vnutr,https://images-foodtech.magnit.ru/j9EopxDfI6lpw79T4VU_j-yOSnQmCMj4PsnogJerx1Y/rs:fit:416:416/plain/s3://img-dostavka/uf/879/8797fddb0c952236b77014959edb3788/04385d93abb86adef6259e39ba57eb78.png@webp
Магнит,Для пищеварения,Рабепразол-СЗ капсулы 10мг 28шт,268.0,268.0,https://apteka.magnit.ru/product/1000255830-rabeprazol_sz_kapsuly_10mg_28sht,https://images-foodtech.magnit.ru/E3o7fjuPT4LNX8D5j6NgxU6zRkBWuSITRMFWCKGl7DI/rs:fit:416:416/plain/s3://img-dostavka/uf/8b5/8b5a6c9680a55f05eab83d6f330ba0a4/0b017167355f3f792276ead303443a3b.jpeg@webp
Магнит,Для пищеварения,Дротаверин таблетки 80мг 20шт,117.0,117.0,https://apteka.magnit.ru/product/1000215077-drotaverin_tabletki_80mg_20sht,https://images-foodtech.magnit.ru/ohdiraNn1A-6WN1NNWVIsT5uDU1vTjsYv6Qt7ejknew/rs:fit:416:416/plain/s3://img-dostavka/uf/244/2441f463c19c77756f43aa8e676d727f/338ed22fb161e22b90620d7baaa1696a.png@webp
Магнит,Для пищеварения,Мотилиум суспензия для приема внутрь 1мг/мл 100мл,1439.0,1439.0,https://apteka.magnit.ru/product/7000003446-motilium_suspenziya_dlya_priema_vnutr_1mg_ml_100ml,https://images-foodtech.magnit.ru/QxuwxqUNrCCtbMAadGTaSrLvRnX3sRlAV0EtYDKNa2w/rs:fit:416:416/plain/s3://img-dostavka/uf/75b/75b59ff2742ef6736d16e0c9cb9e8c4d/a5d512a1231725cd0540dac276ccb4bf.jpeg@webp
Магнит,Для пищеварения,Ренни таблетки жевательные апельсин 48шт,770.0,770.0,https://apteka.magnit.ru/product/7000003108-renni_tabletki_zhevatelnye_apelsin_48sht,https://images-foodtech.magnit.ru/b_JNPRE4WeVNXQpdMrdUsIj-y1cw-3UBNrgp9fUB_iw/rs:fit:416:416/plain/s3://img-dostavka/uf/c00/c00651fc95814c6aea677936b1ec6cd3/141b90fc72fce1ccfe2cd4420ee54781.jpeg@webp
Магнит,Для пищеварения,Лопедиум таблетки 2мг 10шт,62.0,62.0,https://apteka.magnit.ru/product/1000239539-lopedium_tabletki_2mg_10sht,https://images-foodtech.magnit.ru/YczpvNzCrqt6PZ643ldC-GjRFwLlumwdLH9Kr4SkkKE/rs:fit:416:416/plain/s3://img-dostavka/uf/45b/45b871615496f1d772dc0743d42c5a18/0e22bff9bb30d88456a0602922f5f609.jpeg@webp
Магнит,Для пищеварения,Панкреатин-Лект таблетки 60шт,123.0,123.0,https://apteka.magnit.ru/product/7000002660-pankreatin_lekt_tabletki_60sht,https://images-foodtech.magnit.ru/99beMfHdaRF62zmaiWuuTrAyJ7LRwfrO8MzRP_WT7dg/rs:fit:416:416/plain/s3://img-dostavka/uf/2bd/2bd68dc00ae45e43079129dd1aeed987/5d516d16fd345e43b3d9a13c866ae127.jpeg@webp
Магнит,Для пищеварения,Тримедат таблетки 100мг 10шт,477.0,477.0,https://apteka.magnit.ru/product/7000000097-trimedat_tabletki_100mg_10sht,https://images-foodtech.magnit.ru/IUI-nMALP2_5GzGE4uf3yHEB7Y-LzYixZ4iE4iJ6Wtg/rs:fit:416:416/plain/s3://img-dostavka/uf/f3e/f3edc92dffdee8cc05e35bf1ba969f99/3d44eb32f43bdafe3eba09ed47bb96c2.png@webp
Магнит,Для пищеварения,Дротаверин таблетки 40мг 50шт,98.0,98.0,https://apteka.magnit.ru/product/1000215084-drotaverin_tabletki_40mg_50sht,https://images-foodtech.magnit.ru/tRd4cB8njlNlfqKS12jTri1K2V3fsRZ2d1TuOljhUoE/rs:fit:416:416/plain/s3://img-dostavka/uf/26b/26ba2210f15b753e14a502601467d6a2/e1cc91d0d6b856292dd0713432638747.png@webp
